Timestamp,NORAD_ID,Position_X_km,Position_Y_km,Position_Z_km,Velocity_X_kms,Velocity_Y_kms,Velocity_Z_kms,Mean_Motion_revs_day,Eccentricity,Inclination_deg,Propagation_Status
2025-02-13T20:12:00,31019,1568.574,-7485.153,3374.896,-2.281,5.22541,-7.13926,14.3565,0.012089,20.64,0 (SUCCESS)
2025-04-19T19:06:00,40231,-4922.523,7235.316,1810.813,-6.16531,-4.98762,2.37231,14.6151,0.043623,78.15,0 (SUCCESS)
2025-01-15T17:41:00,27573,88.622,-5252.463,4982.466,-6.05346,-4.92737,5.39494,15.5344,0.016157,80.29,0 (SUCCESS)
2025-01-18T13:02:00,43217,5260.391,4269.199,-3278.43,-7.24807,3.60241,-1.26518,15.6876,0.044377,39.3,0 (SUCCESS)
2025-01-04T22:41:00,30910,-5785.39,2717.307,3590.488,-3.95887,-0.09357,6.66512,14.8963,0.019758,56.21,0 (SUCCESS)
2025-02-04T15:44:00,27573,6806.511,313.87,5246.316,4.05673,-5.73437,6.44004,15.4033,0.006566,73.64,0 (SUCCESS)
2025-04-13T06:10:00,27187,2854.153,2010.295,51.712,-1.87032,6.9281,4.32139,14.1938,0.007279,0.06,0 (SUCCESS)
2025-02-20T05:35:00,29152,3905.277,-4379.165,6511.199,-6.34393,2.65811,-2.82745,14.4171,0.002302,9.37,0 (SUCCESS)
2025-04-19T11:06:00,34840,3037.42,-6888.939,3581.848,6.44162,-7.34829,5.95862,15.337,0.031237,81.49,0 (SUCCESS)
2025-01-18T23:09:00,33549,-6323.478,-1902.572,6320.126,1.26022,5.84875,-5.17599,15.0732,0.014701,15.2,0 (SUCCESS)
2025-03-16T03:17:00,27187,3810.901,-6554.295,-244.453,-0.79104,4.53486,2.03374,14.8433,0.029688,40.54,0 (SUCCESS)
2025-01-22T13:05:00,35872,6788.231,-1553.218,7387.17,3.18607,1.35925,5.69747,15.5913,0.038389,93.12,0 (SUCCESS)
2025-01-13T19:25:00,35414,-241.269,1924.15,-3107.05,4.66952,-3.30195,-1.95414,15.6637,0.04974,94.61,0 (SUCCESS)
2025-02-11T09:39:00,30207,-4981.934,-2491.652,-5464.482,5.52083,1.83401,-1.87,14.8587,0.031852,48.78,0 (SUCCESS)
2025-02-20T08:09:00,30207,5452.522,6779.177,-820.294,-1.36312,4.59788,7.22031,14.2834,0.016136,42.76,0 (SUCCESS)
2025-03-18T04:47:00,43217,241.068,-4200.302,-3843.631,1.85662,2.49464,-2.71203,15.8687,0.018377,40.67,0 (SUCCESS)
2025-04-03T05:16:00,38114,-4733.038,-6229.287,-347.638,-7.38821,-3.37918,1.52436,15.5676,0.02556,64.65,0 (SUCCESS)
2025-01-16T21:36:00,34840,7397.933,1095.976,4784.306,-4.99872,-6.45007,3.78014,14.341,0.026644,28.87,0 (SUCCESS)
2025-01-03T23:10:00,29152,1111.657,2570.886,6357.063,2.01666,1.91801,-1.15273,15.9926,0.039092,17.14,0 (SUCCESS)
2025-02-24T07:40:00,25021,-28.858,4212.841,-3932.679,6.98075,5.22686,-5.65936,15.3479,0.038651,55.95,0 (SUCCESS)
2025-03-15T23:32:00,30207,1556.595,-4632.472,-241.748,-1.86953,1.9842,-3.87585,15.9646,0.033867,80.39,0 (SUCCESS)
2025-03-23T04:19:00,44864,-2894.243,-4192.669,1542.99,0.93705,1.08441,5.06328,14.9488,0.020424,70.29,0 (SUCCESS)
2025-04-05T00:53:00,27573,-4699.45,-1926.135,-3442.939,-3.84166,5.80094,2.02828,14.2888,0.015227,96.93,0 (SUCCESS)
2025-01-13T16:01:00,34840,-245.252,-2856.493,-848.476,1.95503,-0.5165,-3.64054,14.3012,0.0191,5.88,0 (SUCCESS)
2025-02-22T06:22:00,30910,-7347.979,6345.535,89.0,5.73744,3.3369,3.08981,14.1771,0.006443,82.23,0 (SUCCESS)
2025-04-09T07:39:00,35872,4419.13,7451.23,6552.249,-4.76882,2.81706,-4.0331,15.5046,0.033435,26.76,0 (SUCCESS)
2025-01-07T09:25:00,43217,2387.467,5794.932,-4932.225,-7.36329,-4.78657,-5.7705,14.9484,0.005951,54.12,0 (SUCCESS)
2025-04-16T05:24:00,34840,-6272.895,5652.937,6042.827,3.32821,7.46051,5.54165,15.5419,0.040445,58.66,0 (SUCCESS)
2025-01-15T10:54:00,32934,769.631,-6944.161,2278.579,5.70167,3.65691,1.41662,14.9111,0.008849,14.36,0 (SUCCESS)
2025-04-02T13:52:00,40231,7004.008,5047.935,6192.612,-5.67151,-2.06457,4.88951,15.3642,0.036392,21.0,0 (SUCCESS)
2025-03-23T20:23:00,44864,-5537.684,2766.415,6752.581,7.30468,-2.98816,-4.37825,14.0925,0.01062,47.57,0 (SUCCESS)
2025-01-11T06:02:00,44864,-4380.382,2561.482,1995.575,-6.64801,5.16862,-4.29242,14.8962,0.03569,21.51,0 (SUCCESS)
2025-01-26T22:34:00,34840,-6881.911,-4301.023,3647.551,-4.19611,-2.2591,-3.28721,15.758,0.024177,66.98,0 (SUCCESS)
2025-02-13T07:23:00,33549,5018.598,6505.603,1022.732,3.85015,5.68795,0.55148,14.2417,0.011173,60.13,0 (SUCCESS)
2025-04-17T04:40:00,25021,7374.97,37.023,11.645,-0.9853,4.57285,2.17691,14.6503,0.039265,83.24,0 (SUCCESS)
2025-04-04T02:14:00,27187,-7279.448,-6619.326,-710.369,0.18367,6.41886,-1.16739,14.534,0.018644,55.89,0 (SUCCESS)
2025-02-18T09:41:00,29152,5406.88,-5970.007,-2750.853,-2.53614,1.86276,2.29908,14.0096,0.021915,93.79,0 (SUCCESS)
2025-02-20T10:31:00,30207,-5785.033,-329.117,6791.914,-3.66318,-0.81365,4.39066,15.4101,0.045619,51.59,0 (SUCCESS)
2025-04-23T09:55:00,32934,-12.974,2027.323,-5502.456,2.65686,7.33222,5.54058,14.1504,0.030243,57.43,0 (SUCCESS)
2025-04-12T09:53:00,43217,-84.964,-1135.537,-1476.618,6.13803,6.84802,4.02644,15.7809,0.031383,3.61,0 (SUCCESS)
2025-02-27T01:01:00,38796,4459.148,-5173.317,280.686,-4.61505,6.36348,-5.79079,15.9028,0.015712,26.84,0 (SUCCESS)
2025-02-05T05:01:00,27573,2735.92,-2727.482,-6854.403,4.21516,3.38561,1.26598,15.531,0.042558,27.23,0 (SUCCESS)
2025-01-08T03:44:00,38114,3087.484,2557.135,5668.103,2.39301,7.49759,5.60068,15.1282,0.005171,62.13,0 (SUCCESS)
2025-01-04T20:46:00,30910,5998.922,-6841.188,1472.025,-1.37912,0.39321,7.36417,15.6803,0.009956,86.43,0 (SUCCESS)
2025-04-26T16:25:00,32934,362.148,2098.961,6998.396,2.47361,-1.40033,5.67904,15.3241,0.003218,77.85,0 (SUCCESS)
2025-02-04T04:56:00,44864,-4221.686,6387.6,-2066.838,-0.8833,3.65161,-5.59186,14.789,0.005845,36.42,0 (SUCCESS)
2025-03-07T02:13:00,30207,-5394.556,6250.187,7266.435,2.07722,-2.62632,-6.82274,15.2783,0.015539,55.58,0 (SUCCESS)
2025-04-25T01:07:00,32934,6558.024,353.436,1268.551,1.16557,0.44669,0.45337,14.1991,0.000818,66.74,0 (SUCCESS)
2025-03-24T05:50:00,37346,-2907.57,7003.72,-222.122,0.48611,6.36517,-0.8513,14.2479,0.044443,19.38,0 (SUCCESS)
2025-02-26T22:49:00,43217,470.316,3147.878,-3200.37,1.31503,4.60134,-1.70436,15.9752,0.049396,10.72,0 (SUCCESS)
2025-01-03T22:13:00,40231,-3635.719,2072.772,-6377.056,-2.97655,-0.26091,5.74542,15.9709,0.024124,82.98,0 (SUCCESS)
2025-03-21T18:44:00,42818,3973.574,5093.664,1620.701,-1.51873,-1.36277,-4.72723,14.4003,0.014866,91.82,0 (SUCCESS)
2025-02-18T07:31:00,29152,-5612.467,-6633.036,3943.014,-4.69062,5.67583,2.96307,15.0993,0.037055,15.62,0 (SUCCESS)
2025-01-23T08:49:00,44864,7185.764,4684.752,-1968.906,-6.33952,6.24056,-4.57389,14.9388,0.022804,53.84,0 (SUCCESS)
2025-04-09T00:38:00,30910,-3551.338,3784.791,3082.282,4.61641,3.77576,-0.75714,15.5923,0.019982,12.24,0 (SUCCESS)
2025-03-25T19:50:00,30910,4993.061,-2512.165,-4061.78,0.60972,-4.77497,6.45979,14.9431,0.043125,91.8,0 (SUCCESS)
2025-04-07T16:47:00,44864,-5009.577,3546.268,1113.137,-0.53242,-0.44617,-0.63186,15.7361,0.035933,37.96,0 (SUCCESS)
2025-01-01T06:12:00,42818,2551.317,-4169.762,-5435.728,-3.28325,7.47259,-6.65453,15.6739,0.04124,55.22,0 (SUCCESS)
2025-04-12T11:45:00,42818,-534.149,171.631,6508.929,-2.21521,-1.90464,-2.53497,14.8932,0.012579,16.07,0 (SUCCESS)
2025-02-25T16:44:00,34840,-5778.173,7038.304,-2417.756,3.63437,4.03528,-7.28905,14.1945,0.042867,54.32,0 (SUCCESS)
2025-01-27T13:23:00,35414,-6338.569,-5255.348,-5252.918,3.49824,0.60539,-5.03315,15.2098,0.018203,62.43,0 (SUCCESS)
2025-04-14T19:23:00,43217,-7239.993,-3416.172,-7.288,-1.21571,-1.01609,0.79852,14.0417,0.004729,40.04,0 (SUCCESS)
2025-02-10T08:55:00,32934,-5657.337,-5783.998,-4430.923,0.96864,3.59293,-7.11904,15.5758,0.049017,51.02,0 (SUCCESS)
2025-02-23T14:59:00,43217,-5815.059,6044.722,6563.071,-6.37869,3.93906,0.35482,15.4446,0.028126,14.81,0 (SUCCESS)
2025-04-23T00:52:00,34840,6419.823,6177.967,1532.0,-0.1678,4.98065,-5.65698,14.4207,0.010773,20.65,0 (SUCCESS)
2025-01-24T22:49:00,35872,-4004.498,5422.485,-1907.683,1.05186,0.29848,5.60909,14.0316,0.04269,83.25,0 (SUCCESS)
2025-03-01T12:06:00,43217,5341.556,389.85,2061.442,0.61724,-3.26564,6.21707,15.796,0.037601,63.46,0 (SUCCESS)
2025-03-19T16:07:00,37346,-4237.88,6721.802,6824.783,-7.24015,-4.44071,4.10957,15.9802,0.015255,12.19,0 (SUCCESS)
2025-03-13T08:52:00,27187,2901.82,43.384,-4925.067,-5.47346,-2.73351,-3.43653,15.2814,0.033302,31.63,0 (SUCCESS)
2025-03-07T23:44:00,33549,3257.485,-2466.23,-2772.466,-2.94343,-5.80568,5.04644,15.0295,0.003728,1.52,0 (SUCCESS)
2025-01-01T09:53:00,27187,-6844.214,-4703.29,-7035.722,-4.55152,-3.84371,6.52265,15.8123,0.014379,58.24,0 (SUCCESS)
2025-01-03T03:53:00,40231,5520.841,1275.617,-160.227,2.55038,-0.53338,-7.27002,15.4835,0.026422,76.11,0 (SUCCESS)
2025-02-23T00:56:00,35414,1616.875,981.705,5263.626,-1.66201,-2.191,2.89832,14.8533,0.048473,38.78,0 (SUCCESS)
2025-04-14T18:55:00,27573,-1533.201,3936.575,4323.497,3.20685,2.45418,-2.00552,15.0703,0.011239,77.05,0 (SUCCESS)
2025-01-11T10:49:00,35414,7224.479,3406.143,1443.966,-2.84182,-0.72795,-4.57457,15.568,0.011743,43.11,0 (SUCCESS)
2025-03-02T14:42:00,44864,7431.705,-4439.868,-2027.172,1.56042,4.7071,-0.99073,14.6211,0.046422,18.72,0 (SUCCESS)
2025-04-07T09:19:00,35872,4138.844,360.331,-7367.437,4.79396,-1.41619,1.79496,14.2545,0.024847,94.78,0 (SUCCESS)
2025-04-12T22:51:00,25021,-3034.826,1518.075,-6667.753,-1.92862,2.52591,-0.26432,14.237,0.045604,6.57,0 (SUCCESS)
2025-03-08T03:36:00,34840,1140.528,-7476.982,851.043,-2.1672,7.25582,5.39687,14.7141,0.031626,66.9,0 (SUCCESS)
2025-02-10T02:21:00,30910,6841.748,-1014.499,-6339.353,-0.94323,-3.8833,-3.45462,15.8928,0.001601,32.38,0 (SUCCESS)
2025-04-17T14:16:00,40231,-2055.956,-1621.939,-2930.832,1.32285,2.19942,4.07828,14.6296,0.046802,59.52,0 (SUCCESS)
2025-02-20T05:41:00,38796,-1562.114,5040.927,-6181.09,5.36223,-3.92963,-4.69318,14.0475,0.016868,82.32,0 (SUCCESS)
2025-03-10T13:24:00,44864,-7001.189,7051.221,-4200.914,4.97891,7.45167,-5.05689,15.5585,0.048616,66.81,0 (SUCCESS)
2025-03-07T14:47:00,31019,482.408,-2680.12,550.995,1.53267,-3.70665,2.74835,14.2796,0.020038,15.04,0 (SUCCESS)
2025-02-02T13:23:00,38114,3747.774,2326.635,2133.993,2.07476,-0.81483,-0.87913,14.9707,0.005555,67.5,0 (SUCCESS)
2025-03-12T06:00:00,31019,-298.915,3749.667,1900.897,-0.37153,-2.85717,0.3484,14.9608,0.009678,43.18,0 (SUCCESS)
2025-01-06T00:30:00,31019,4477.37,2884.956,-761.85,1.4576,-4.27089,-6.84289,15.8637,0.00972,32.73,0 (SUCCESS)
2025-01-05T15:55:00,27187,-3735.479,-6762.61,2331.043,-0.61365,6.52969,5.68442,14.2198,0.021706,79.19,0 (SUCCESS)
2025-01-19T01:52:00,42818,-5088.577,-1662.611,7418.33,-6.79321,-7.35383,-1.96564,14.0177,0.037292,40.47,0 (SUCCESS)
2025-01-23T16:24:00,33549,7220.546,255.078,207.234,-4.9698,-2.49056,-2.54222,15.972,0.045661,15.34,0 (SUCCESS)
2025-03-07T17:13:00,38796,-4594.503,-6340.078,-3958.667,3.90823,4.14167,3.23044,14.8363,0.042276,29.61,0 (SUCCESS)
2025-01-03T08:08:00,30910,-675.981,-6153.738,-1292.709,-0.42903,2.54875,0.35325,14.454,0.045615,28.9,0 (SUCCESS)
2025-04-14T13:20:00,34840,3341.509,4640.255,3147.261,5.38751,2.68455,-2.41202,15.335,0.002807,38.12,0 (SUCCESS)
2025-01-27T09:54:00,42818,-6281.472,-938.943,3289.501,-1.28654,2.51667,0.14267,15.6984,0.031474,23.92,0 (SUCCESS)
2025-04-08T14:03:00,35414,-1616.635,1697.179,-7100.516,-0.17936,-5.3796,-3.2221,14.6802,0.043385,65.76,0 (SUCCESS)
2025-03-22T19:44:00,32934,1328.599,1893.281,-1799.381,-2.48306,1.75877,-0.01816,15.1627,0.030893,9.89,0 (SUCCESS)
2025-01-11T08:06:00,40231,-1527.425,2245.029,-491.835,-4.16542,-3.93207,-1.55404,15.9443,0.047272,35.91,0 (SUCCESS)
2025-04-08T02:52:00,27187,4946.653,-5037.996,-7292.562,-3.71211,-0.82805,-2.79476,15.2314,0.046102,56.0,0 (SUCCESS)
2025-03-18T08:18:00,27187,148.19,-2000.073,-1333.125,6.87874,1.27356,-5.44294,14.2558,0.001082,89.23,0 (SUCCESS)
2025-04-05T05:53:00,35414,-1433.128,-4658.888,3194.212,1.76996,7.39378,-4.35822,14.2931,0.025191,55.63,0 (SUCCESS)
2025-04-06T01:45:00,38796,3299.507,2634.604,-3768.287,-4.10703,-4.7039,-3.82786,15.5635,0.032283,84.89,0 (SUCCESS)
2025-02-26T05:08:00,27573,-1783.211,-5335.11,3327.923,-5.04886,-7.11548,3.08635,15.6589,0.014766,94.64,0 (SUCCESS)
2025-02-28T10:59:00,30207,-1150.128,3269.506,-1390.063,-4.36429,4.96966,-2.69958,14.1544,0.03395,71.54,0 (SUCCESS)
2025-03-03T18:55:00,32934,-1141.634,-3483.855,-2576.121,-3.04078,-7.15017,6.7414,15.3407,0.026005,89.41,0 (SUCCESS)
2025-04-24T11:08:00,35414,-2828.73,699.051,-3946.015,-6.44575,3.00845,1.2927,15.3135,0.041619,26.86,0 (SUCCESS)
2025-01-21T13:05:00,30910,6225.187,4463.577,-5830.933,1.65302,3.03132,4.09815,14.7356,0.035096,33.08,0 (SUCCESS)
2025-04-08T20:01:00,27573,4436.014,119.026,-5744.506,-5.19241,4.05894,2.17615,15.9062,0.040865,58.19,0 (SUCCESS)
2025-02-04T20:11:00,35414,1085.05,-4716.227,2782.579,-7.25043,4.38549,1.71305,14.1389,0.015489,2.99,0 (SUCCESS)
2025-01-08T17:28:00,27573,-5721.9,-3153.128,-3072.899,-0.32326,7.37538,-0.22418,14.4918,0.028052,5.97,0 (SUCCESS)
2025-04-20T01:35:00,30910,3959.928,-723.509,1382.343,3.21308,1.80965,-7.14874,15.3971,0.049972,22.36,0 (SUCCESS)
2025-03-21T03:05:00,44864,-1379.978,6824.252,-96.116,-1.80878,-5.79685,2.73829,15.7777,0.032873,12.81,0 (SUCCESS)
2025-04-20T17:38:00,35872,-4130.812,2285.2,36.877,4.7637,1.94861,7.14696,14.2364,0.033762,55.34,0 (SUCCESS)
2025-03-17T00:36:00,27573,-6001.427,2837.409,664.413,-0.76755,-1.32446,3.57306,14.025,0.040704,45.31,0 (SUCCESS)
2025-02-25T10:57:00,25021,4738.487,-1886.127,5353.907,3.9179,-3.08625,5.21057,14.2249,0.00623,37.83,0 (SUCCESS)
2025-02-25T16:52:00,44864,5968.905,6643.427,-1848.307,7.20749,2.36273,3.2965,14.4327,0.041921,43.38,0 (SUCCESS)
2025-01-14T16:17:00,30207,-673.109,3151.008,512.802,-5.37201,6.24365,-6.5979,15.3504,0.044266,79.92,0 (SUCCESS)
2025-03-05T10:55:00,31019,-4646.016,96.081,5127.531,-2.20666,-6.35216,-4.74733,14.1282,0.043506,3.31,0 (SUCCESS)
2025-02-11T02:12:00,27187,4620.986,5597.186,5509.286,1.46696,-1.10994,1.73556,14.2431,0.00167,58.53,0 (SUCCESS)
2025-01-24T16:07:00,30207,-1230.975,6886.794,7053.094,1.39195,-2.39019,1.43751,14.4751,0.027442,32.81,0 (SUCCESS)
2025-01-12T21:15:00,35872,-2301.334,-2769.752,3949.789,-0.54821,-5.34084,5.97598,15.3512,0.038509,52.61,0 (SUCCESS)
2025-04-09T08:27:00,33549,-5785.013,2014.821,-5408.658,3.55363,-3.0589,-3.40315,15.5383,0.033109,80.08,0 (SUCCESS)
2025-03-18T11:10:00,30910,2401.039,-3066.941,-3230.495,-7.45305,1.88402,-6.06375,14.18,0.014467,6.04,0 (SUCCESS)
2025-01-08T05:55:00,35414,4376.066,-133.856,534.15,-0.31073,0.60419,4.28154,15.4655,0.012611,94.81,0 (SUCCESS)
2025-01-28T05:42:00,30207,7040.524,6777.222,-3220.474,-2.65417,-0.09885,-2.00273,15.2471,0.006552,33.59,0 (SUCCESS)
2025-01-06T15:50:00,32934,-3210.899,3117.978,-4919.337,6.93292,3.68113,4.43389,15.1,0.047532,73.1,0 (SUCCESS)
2025-03-20T02:21:00,27573,1591.051,3163.562,545.206,-0.01302,5.78048,4.47074,14.5439,0.031761,57.58,0 (SUCCESS)
2025-04-10T08:54:00,40231,3169.952,-5674.705,1338.484,0.15959,-5.64798,-2.23358,14.0453,0.049567,60.22,0 (SUCCESS)
2025-02-24T18:09:00,34840,7256.749,-2273.5,170.173,-2.01667,-3.83237,2.77576,14.9872,0.016393,29.89,0 (SUCCESS)
2025-01-07T06:37:00,34840,-7241.916,2644.888,-2070.485,-5.28904,-1.42791,6.03966,15.3354,0.003983,76.52,0 (SUCCESS)
2025-03-15T09:55:00,29152,6264.511,1344.378,163.619,-1.59757,-5.66285,5.99157,14.5897,0.020637,82.14,0 (SUCCESS)
2025-01-20T01:41:00,30207,-7233.474,-6293.271,-1446.664,-4.15035,-5.67853,-4.24749,15.7764,0.000437,16.37,0 (SUCCESS)
2025-03-24T15:41:00,30207,5407.163,-6050.814,6814.281,5.45836,-3.89395,-2.96612,14.8533,0.047657,60.63,0 (SUCCESS)
2025-03-04T19:03:00,27187,-2326.963,-3977.779,5585.847,-0.65482,5.92334,-2.91027,15.4955,0.000662,22.68,0 (SUCCESS)
2025-03-08T15:22:00,41687,-458.181,-744.583,6972.494,-4.2923,-4.2457,-6.07565,15.6948,0.01065,68.97,0 (SUCCESS)
2025-04-03T13:31:00,40231,3409.714,-4619.526,-7468.031,-2.03744,-4.6159,0.13153,15.5713,0.049777,77.21,0 (SUCCESS)
2025-02-20T16:56:00,41687,4687.627,-3418.331,4180.354,4.16611,7.44617,5.98513,14.976,0.034555,86.48,0 (SUCCESS)
2025-04-09T10:00:00,25021,3713.798,-474.27,-392.869,0.71729,3.13675,4.57525,14.471,0.021733,81.09,0 (SUCCESS)
2025-04-27T01:42:00,38114,-3264.705,1376.805,-3483.056,2.51526,2.04498,-7.47932,15.4671,0.009125,93.63,0 (SUCCESS)
2025-01-04T09:35:00,29152,-6351.649,-6486.352,6441.551,-4.28437,-3.71349,-0.82868,14.4263,0.012568,35.76,0 (SUCCESS)
2025-04-20T22:42:00,44864,4414.911,-4707.966,-5043.164,6.46444,6.72488,5.16111,15.5262,0.002711,92.45,0 (SUCCESS)
2025-02-08T03:50:00,30207,146.586,-6741.006,5967.026,3.97127,3.30652,-0.87358,14.2825,0.021285,1.43,0 (SUCCESS)
2025-01-01T11:56:00,37346,1491.703,3434.018,-1428.405,-3.33127,5.69343,3.16316,15.8326,0.047931,1.52,0 (SUCCESS)
2025-04-07T22:05:00,40231,4094.699,-3545.484,-2861.55,6.77625,6.02082,0.83853,14.1742,0.046351,92.05,0 (SUCCESS)
2025-04-12T15:28:00,38796,-2066.873,-2356.551,374.886,4.73094,4.06886,-6.65521,14.0565,0.035443,79.79,0 (SUCCESS)
2025-02-02T13:11:00,33549,-4830.255,-1886.965,-1635.405,2.48255,4.94521,7.23415,14.2901,0.020127,35.77,0 (SUCCESS)
2025-04-02T08:50:00,37346,5553.125,-6658.716,1513.436,6.85461,-1.65552,1.12698,15.4389,0.019725,14.33,0 (SUCCESS)
2025-03-24T22:02:00,38114,-703.593,-591.875,680.643,2.52082,7.40562,0.97008,15.6066,0.035777,56.6,0 (SUCCESS)
2025-02-17T01:20:00,27187,-4845.222,1049.021,1102.53,0.16508,6.73225,-1.59503,14.9398,0.01395,54.45,0 (SUCCESS)
2025-02-18T12:02:00,27187,5516.182,-3047.668,-2607.599,-1.07861,4.43259,-2.91613,15.9087,0.025554,13.68,0 (SUCCESS)
2025-01-22T05:25:00,38796,3104.983,-7450.845,5568.991,0.12785,4.09572,4.74569,14.5014,0.005287,67.94,0 (SUCCESS)
2025-03-15T04:27:00,33549,-7358.455,-5495.813,2794.531,5.44131,5.40156,-3.60783,15.2657,0.007206,13.87,0 (SUCCESS)
2025-04-02T01:10:00,32934,-3599.349,-2252.061,7029.545,7.03046,-2.14852,6.61601,14.6475,0.001068,20.09,0 (SUCCESS)
2025-02-12T00:37:00,32934,5532.782,-6505.739,-7089.679,-6.3223,-3.46802,0.11219,14.0506,0.014784,45.94,0 (SUCCESS)
2025-04-22T06:20:00,34840,5760.382,-3991.473,-767.345,0.3677,7.20306,-4.90193,15.961,0.043356,10.74,0 (SUCCESS)
2025-03-15T03:40:00,32934,5671.601,-4679.244,-4594.307,6.40617,4.28913,-6.68855,15.4145,0.01341,23.25,0 (SUCCESS)
2025-02-10T13:16:00,32934,-5051.334,-3806.644,916.457,6.72756,-6.58127,-0.65941,14.7988,0.041872,48.3,0 (SUCCESS)
2025-04-23T14:00:00,31019,-1376.433,1672.811,-5495.696,-0.7107,1.00699,6.15654,14.2678,0.019176,1.45,0 (SUCCESS)
2025-03-01T15:42:00,41687,-419.624,5831.678,5096.867,-7.14005,-1.06954,-4.1426,15.4031,0.027593,89.8,0 (SUCCESS)
2025-04-13T07:52:00,38114,4100.414,7122.474,7118.732,-4.25385,-7.40098,6.6196,15.0845,0.004533,94.72,0 (SUCCESS)
2025-01-14T14:34:00,43217,-1121.426,5605.746,4008.351,3.35167,-3.99106,-2.5131,15.5555,0.007327,55.35,0 (SUCCESS)
2025-04-09T20:36:00,32934,5253.162,-4710.206,5311.981,5.81529,-5.43305,5.5923,15.6653,0.026984,97.36,0 (SUCCESS)
2025-03-22T02:37:00,40231,6991.484,3888.42,5975.758,2.77915,-2.01203,4.49939,15.4269,0.047346,46.33,0 (SUCCESS)
2025-02-02T03:55:00,38796,-3615.365,6071.878,3851.219,2.53238,4.07991,-0.2093,15.2623,0.020633,77.39,0 (SUCCESS)
2025-02-12T03:55:00,42818,-2980.868,-4128.462,-4442.806,-6.60187,-0.95701,1.42705,15.2325,0.037384,61.53,0 (SUCCESS)
2025-01-10T01:02:00,37346,5607.719,6318.302,1858.29,-5.75898,1.75238,-0.86451,15.1439,0.023362,64.48,0 (SUCCESS)
2025-03-24T15:10:00,42818,1571.479,7189.164,1580.628,1.73991,-5.28612,4.39712,15.5072,0.00114,25.06,0 (SUCCESS)
2025-04-05T09:55:00,35414,4385.458,-6397.431,-4704.926,-4.48416,-6.44696,-6.20407,15.8115,0.008324,88.55,0 (SUCCESS)
2025-02-18T09:40:00,29152,-4436.398,5436.937,-4357.63,-7.49119,2.74723,3.06817,14.4003,0.008906,93.83,0 (SUCCESS)
2025-04-21T22:11:00,27573,4446.617,-6090.072,-1116.515,5.66883,1.57613,2.73007,14.3618,0.02657,12.64,0 (SUCCESS)
2025-02-13T21:00:00,33549,1240.734,-4731.82,356.488,6.89269,-3.69341,-5.79085,15.6947,0.045339,40.26,0 (SUCCESS)
2025-01-21T19:51:00,25021,-6700.384,2438.772,-1386.728,4.16574,-4.05534,7.05216,15.98,0.042331,2.23,0 (SUCCESS)
2025-01-12T14:32:00,42818,-7074.71,6393.186,-6379.31,3.88522,1.35168,-4.51843,15.9883,0.035238,5.74,0 (SUCCESS)
2025-02-26T14:58:00,33549,-2647.789,2703.564,2135.667,3.5243,2.2057,5.59805,15.8201,0.006428,76.3,0 (SUCCESS)
2025-04-28T01:20:00,32934,4743.301,2644.752,1219.424,-6.81352,-1.19046,-0.76773,15.2317,0.033885,51.43,0 (SUCCESS)
2025-02-19T20:22:00,32934,-748.332,5659.256,-3576.393,6.5066,-4.20304,-1.16071,15.4263,0.01372,15.36,0 (SUCCESS)
2025-02-28T15:27:00,44864,706.811,-6230.746,4411.803,-4.45036,-4.37812,1.77085,14.4714,0.019177,31.96,0 (SUCCESS)
2025-01-24T04:34:00,43217,5827.772,2736.328,-6870.637,2.50923,-5.66764,-6.74182,15.5154,0.040918,14.92,0 (SUCCESS)
2025-04-23T19:03:00,35872,-4103.682,-1715.463,7351.251,3.32432,-4.08441,5.44272,15.8512,0.047674,72.3,0 (SUCCESS)
2025-02-25T19:12:00,29152,-4488.885,2073.132,5162.509,-6.65533,-5.27854,-2.97654,15.2536,0.037001,64.22,0 (SUCCESS)
2025-01-27T08:20:00,30207,4342.784,1974.186,2543.287,-4.59162,6.78622,-4.32233,14.8179,0.029953,56.55,0 (SUCCESS)
2025-03-05T03:07:00,35414,3681.572,-919.15,3629.662,5.34897,3.21642,-5.42302,14.8188,0.04401,82.14,0 (SUCCESS)
2025-04-20T00:39:00,41687,6855.638,7247.547,4611.974,-6.00108,-4.52313,-4.53725,14.0061,0.044295,49.55,0 (SUCCESS)
2025-01-27T12:07:00,25021,3435.694,6111.838,2336.85,2.21987,5.33536,-2.72175,14.7086,0.045764,88.46,0 (SUCCESS)
2025-01-15T11:55:00,27573,-3890.608,7379.099,1524.083,-3.40631,-5.76847,5.14566,15.4205,0.016082,95.46,0 (SUCCESS)
2025-04-05T08:53:00,32934,-5872.664,5773.671,-2320.13,2.20656,-2.88972,3.9641,15.7924,0.014407,79.66,0 (SUCCESS)
2025-03-02T08:05:00,35414,1794.737,6111.636,4780.387,-6.41139,-3.01044,-6.44164,14.5303,0.030886,12.54,0 (SUCCESS)
2025-04-24T17:12:00,33549,6518.621,-281.302,-3611.118,-1.47925,-7.23941,0.836,14.5775,0.012716,82.79,0 (SUCCESS)
2025-04-18T03:40:00,30207,5712.109,5715.872,2895.24,-2.99211,4.52528,-6.2726,15.6182,0.04753,2.97,0 (SUCCESS)
2025-04-12T08:14:00,32934,-3330.852,5344.746,2240.502,4.67201,0.50699,-2.71927,15.3768,0.018843,83.7,0 (SUCCESS)
